,Frequency_Hz,Amplitude,Phase_rad
361,57363.19122501567,8.083205676932877e-05,-0.36612859323728697
362,57372.792621854445,8.056016175018265e-05,-0.3675079094807204
363,57382.39562576585,8.042420308633928e-05,-0.3680996313789829
364,57392.00023701911,8.05327126548163e-05,-0.36633630802879735
365,57401.60645588314,8.134070159296208e-05,-0.36363830838943906
366,57411.21428262703,8.106465776430449e-05,-0.36263423010084206
367,57420.82371751989,8.041856562337113e-05,-0.3668790080504523
368,57430.434760830896,8.083077245293755e-05,-0.36717145406032964
369,57440.04741282915,8.140646164646647e-05,-0.3690694887350799
370,57449.661673784154,8.069301491142853e-05,-0.3597055519717938
371,57459.27754396508,8.101009577106957e-05,-0.3663061281992522
372,57468.89502364129,8.075927826165129e-05,-0.365695219959784
373,57478.51411308217,8.08105058715754e-05,-0.3658118665384431
374,57488.134812557175,8.094202426975972e-05,-0.3707931424640029
375,57497.757122335664,8.054136711710874e-05,-0.3623480436609553
376,57507.381042687404,8.091193348273624e-05,-0.3688301193950597
377,57517.00657388186,8.075208013626197e-05,-0.3622734526537803
378,57526.63371618864,8.054388181396591e-05,-0.3652731659624413
379,57536.262469877416,8.054102877956878e-05,-0.3597478453648596
380,57545.892835217914,8.059815584876115e-05,-0.36921726451731257
381,57555.52481247975,8.053226505800713e-05,-0.3589207257808346
382,57565.158401932975,8.05260927952878e-05,-0.3610580285494415
383,57574.79360384732,8.104991280567798e-05,-0.3643886104276232
384,57584.430418492666,8.128294030335171e-05,-0.3664032144220322
385,57594.068846138965,8.048476551610466e-05,-0.36558157691880366
386,57603.708887056186,8.066811949947417e-05,-0.36603399479616594
387,57613.35054151425,8.074564121119913e-05,-0.36775382194857925
388,57622.99380978345,8.07704356250905e-05,-0.3671812996640574
389,57632.63869213381,8.092786585599722e-05,-0.37655953028141315
390,57642.28518883548,8.094521416639823e-05,-0.36773634106655806
391,57651.93330015866,8.095529240197213e-05,-0.36501368746358775
392,57661.58302637361,8.114374844187197e-05,-0.37229988577981155
393,57671.23436775052,8.051440615921555e-05,-0.3670414953062755
394,57680.88732455997,8.091716718949505e-05,-0.3657301854699326
395,57690.54189707222,8.09186447207714e-05,-0.36544285425916406
396,57700.198085557706,8.046423542290789e-05,-0.36646069307009266
397,57709.85589028691,8.085972239951283e-05,-0.36175183974344516
398,57719.51531153037,8.081943277725964e-05,-0.3664741248982891
399,57729.176349558526,8.103162867318097e-05,-0.3666844678249388
400,57738.83900464223,8.044701595492348e-05,-0.3664215234031148
401,57748.50327705203,8.061962861879854e-05,-0.36629688924876946
402,57758.16916705862,8.100566640364929e-05,-0.3645894902851426
403,57767.83667493277,8.082261262944447e-05,-0.36181127659470047
404,57777.50580094527,8.144903896005312e-05,-0.36619714836371314
405,57787.17654536684,8.081899761124727e-05,-0.37116978220793184
406,57796.84890846861,8.046449137040952e-05,-0.36434468709494017
407,57806.52289052139,8.098712841722629e-05,-0.3673510485837203
408,57816.19849179616,8.091233102234432e-05,-0.3648871271266596
409,57825.875712563946,8.100392046901618e-05,-0.3555121496408088
410,57835.55455309582,8.153657656251629e-05,-0.3681226977520253
411,57845.23501366277,8.061264885757351e-05,-0.3683707285294852
412,57854.9170945362,8.074487229816575e-05,-0.3698792657839435
413,57864.60079598719,8.059050086924734e-05,-0.37592341678573143
414,57874.286118287,8.107326649292858e-05,-0.3692593669410764
415,57883.973061706914,8.108205646503568e-05,-0.3698606595314969
416,57893.66162651828,8.117438499702335e-05,-0.3639413713385868
417,57903.351812992376,8.07240024987719e-05,-0.36346354285732996
418,57913.04362140086,8.097951351318666e-05,-0.3651207714379951
419,57922.73705201509,8.08609216870992e-05,-0.36866885726721293
